longitude,latitude,median_income,median_house_value
-122.05,37.61,2897.1,163900
-122.08,37.63,4032.6,164700
-122.08,37.63,4068.2,156900
-122.09,37.63,5364.4,168800
-122.09,37.63,4701.9000000000005,174100
-122.08,37.62,5640,206500
-122.08,37.61,3793.1,203900
-121.99,37.61,4645.8,217000
-122.02,37.6,3694,159600
-122.02,37.6,2652,159800
-122.02,37.6,3500,154300
-122.02,37.6,3238.6,149600
-122.03,37.61,5097,188600
-122.04,37.6,4387.5,238500
-122.06,37.6,4625,235300
-122.08,37.61,5040.6,261400
-122.06,37.6,5870.4,234400
-122.06,37.6,5322.6,231700
-122.08,37.59,4235,156300
-122.07,37.59,4825,222000
-122.08,37.58,5521.8,254400
-122.07,37.58,6511.5999999999995,244300
-122.07,37.58,6066.0999999999995,247000
-122.08,37.58,6007.4,236500
-122.07,37.59,4621.1,151400
-122.07,37.58,5225,213700
-122.04,37.59,5342.8,243600
-122.05,37.59,3746.2,212500
-122.03,37.6,4572.0999999999995,214700
-122.02,37.59,3692.3,213200
-122.03,37.59,4678.6,256000
-122.01,37.59,2875,237500
-122.02,37.58,3361.7,178100
-122.01,37.58,5757.9000000000005,231800
-122.09,37.6,2970.6,147900
-122.08,37.6,3902.2,191700
-121.97,37.57,4614.6,247600
-121.96,37.58,5719.2,283500
-121.98,37.58,3683.2,216900
-121.99,37.58,6207.3,282500
-122,37.58,5815.1,295600
-122.01,37.57,5832.200000000001,281800
-122.04,37.58,5627.7,269800
-122.04,37.57,5287.9,231200
-122.07,37.57,6561.5,318300
-122.06,37.58,5675.8,253400
-122.05,37.57,6104.7,278200
-121.93,37.49,3571.4,300000
-122.07,37.52,6082.4,273500
-122.02,37.56,4359.4,223400
-122.02,37.56,5573.7,214500
-122.03,37.56,4896.200000000001,220200
-122.03,37.56,4697.8,240300
-122.01,37.56,4425.9000000000005,158000
-122.01,37.55,3300.8,224200
-122.02,37.55,4568.7,177200
-122.01,37.56,3817.9,216100
-121.99,37.56,5000,269700
-121.99,37.56,4339.299999999999,231200
-121.96,37.55,4138.7,162500
-121.97,37.56,4805.2,254000
-121.97,37.54,4634.9,196200
-121.97,37.55,3168,189400
-121.98,37.54,3132.6,220800
-121.99,37.55,2907.4,213800
-121.94,37.56,8399.6,442900
-121.95,37.55,6647.8,333400
-121.93,37.54,6629,352400
-121.94,37.54,6217.9000000000005,305300
-121.94,37.53,5761,259600
-121.95,37.54,4664.1,248900
-121.94,37.54,6759.9,356000
-121.96,37.54,3990.9,236000
-121.96,37.53,4295.5,218800
-121.96,37.53,4961.5,228000
-121.96,37.53,2619.8,235900
-121.97,37.54,4713.5,203200
-121.97,37.53,4750,197000
-121.97,37.53,5429.9,236400
-121.98,37.53,4600,223200
-121.98,37.53,4194.7,222700
-121.99,37.54,5388,225000
-121.99,37.54,3944.4,240100
-121.99,37.54,5328.299999999999,227900
-121.99,37.55,4840.3,268600
-122,37.54,5161.6,275100
-122.01,37.55,4916.7,256300
-122,37.55,4159.0999999999995,332400
-122.01,37.54,5000,287600
-122,37.54,5832.5,298900
-122.01,37.53,5705.7,287600
-121.99,37.53,5042.3,222200
-121.97,37.52,4531.7,232600
-121.97,37.51,5435.9000000000005,258300
-121.97,37.52,5082.4,230900
-121.95,37.52,5230.8,196900
-121.96,37.51,4410.700000000001,223500
-121.96,37.52,5239.6,223900
-121.93,37.53,4747.8,243500
-121.92,37.53,8404.5,451100
-121.92,37.49,5164.3,193100
-121.92,37.48,5381.3,264400
-121.92,37.47,6087.799999999999,246900
-121.91,37.47,6868,337300
-122.03,37.55,6992,284800
-122.03,37.55,4911.8,217300
-122.04,37.55,4435.7,291700
-122.04,37.54,4946.4,223800
-122.05,37.54,5288.2,223100
-122.05,37.55,5132.1,211300
-122.04,37.53,3966.7,218500
-122.04,37.5,3169.6,156300
-122.06,37.54,5083.8,248200
-122.03,37.54,4821.4,186000
-122.03,37.54,4140.6,178200
-122.04,37.53,3736.4,190400
-122.02,37.54,3535,210300
-122.03,37.54,5073.9,208000
-122.03,37.53,3256,183300
-122.01,37.53,6066.7,245700
-122.02,37.53,5707.200000000001,242200
-122,37.51,4986.7,181700
-121.92,37.72,5143.7,299400
-121.92,37.72,5347,219500
-121.91,37.71,5723.3,231800
-121.93,37.72,4469.7,221300
-121.93,37.72,4910.700000000001,213800
-121.93,37.71,4228.1,206000
-121.94,37.71,5014.3,271100
-121.96,37.71,7249.4,336500
-121.92,37.64,5140.6,315600
-121.92,37.69,7316,285400
-121.9,37.66,6499.4,323000
-121.92,37.68,7221.1,291900
-121.93,37.7,4408.7,225600
-121.91,37.69,5934.5,259600
-121.91,37.68,6177,262900
-121.91,37.68,5817,257300
-121.91,37.69,6313.2,259200
-121.89,37.68,6337.3,339700
-121.88,37.68,7333,337200
-121.89,37.68,6291.8,334100
-121.88,37.67,6521.4,311500
-121.88,37.67,6452.4,296900
-121.89,37.67,6060.4,247900
-121.89,37.67,6528.5,300400
-121.9,37.67,7263.9,332400
-121.9,37.67,7435.3,389800
-121.88,37.66,3112.7,233000
-121.87,37.66,2489.6,238500
-121.87,37.66,5067.700000000001,233300
-121.89,37.66,2118.7,231300
-121.87,37.57,7069.0999999999995,393200
-121.87,37.67,5500,247200
-121.87,37.67,4987.9,229400
-121.85,37.68,6813.2,282500
-121.85,37.66,5639.9,300600
-121.86,37.66,4159.7,293200
-121.87,37.66,5751.9,278500
-121.84,37.66,5641.7,352900
-121.82,37.73,4347.2,375000
-121.86,37.7,6682.7,313700
-121.89,37.69,3620,139300
-121.77,37.65,7358.799999999999,327500
-121.62,37.61,5723.9000000000005,430600
-121.61,37.77,4208.3,125000
-121.72,37.7,6102.299999999999,450000
-121.73,37.71,3986.4,200200
-121.75,37.71,4862.4,192400
-121.77,37.74,9153.1,418800
-121.8,37.7,4736.1,216800
-121.8,37.69,5432.4000000000005,215500
-121.82,37.69,4937.5,227700
-121.76,37.69,3384.1,184400
-121.77,37.68,3553.2,158400
-121.78,37.69,3361.8,174600
-121.78,37.69,4353.3,168400
-121.79,37.69,4535.700000000001,188400
-121.76,37.7,5706.8,256700
-121.75,37.69,3721.2,183800
-121.75,37.68,5244.3,183400
-121.76,37.68,4236.1,177500
-121.76,37.68,3185.6,186900
-121.73,37.68,5449.6,238900
-121.78,37.68,3022.2000000000003,172500
-121.77,37.68,2666.7000000000003,179200
-121.76,37.68,3730.1,204400
-121.77,37.68,4680.6,209400
-121.77,37.67,5790.7,264200
-121.76,37.67,6370.5,350000
-121.78,37.67,5264.9,199800
-121.79,37.67,6079.7,211000
-121.78,37.67,4857.1,201100
-121.78,37.66,3852.3,193000
-121.79,37.66,5980,245000
-119.78,38.69,2450,117600
-119.93,38.72,2241.7,97900
-120,38.52,3150,140600
-120.56,38.48,3460.9,120900
-120.59,38.45,3000,119000
-120.55,38.46,3203.1,129200
-120.55,38.45,2520.7999999999997,99100
-120.55,38.43,2354.9,108900
-120.25,38.55,3012.5,111700
-120.79,38.54,2050,68900
-120.8,38.51,3125,96400
-120.65,38.5,2650,116700
-120.76,38.47,3500,123800
-120.88,38.45,2547.6,97900
-120.79,38.43,3910.7,129800
-120.69,38.44,4291.7,121300
-120.93,38.5,3339.3,107200
-120.97,38.42,4302.9000000000005,121900
-120.87,38.37,2812.5,113400
-120.98,38.34,3550.8,99100
-120.88,38.32,3258.9,103000
-120.93,38.26,3293.7,114200
-120.72,38.42,3046.5,144100
-120.77,38.38,2312.5,128600
-120.72,38.38,2525,157200
-120.66,38.4,3175,118500
-120.65,38.42,2607.8,116700
-120.62,38.39,2739.9,134800
-120.69,38.36,2723.6,109900
-120.71,38.34,4453.1,144300
-120.8,38.31,3213.5,123600
-121.83,39.76,3114.2,112600
-121.82,39.76,3006.8,107300
-121.86,39.78,3090.5,117800
-121.85,39.77,1936.2,89900
-121.84,39.76,2315.5,102300
-121.86,39.76,2009.4,87300
-121.89,39.76,3070,142600
-121.88,39.74,1678.5,153100
-121.87,39.75,3662.5,126600
-121.86,39.75,3504.6,118300
-121.87,39.74,3900,147000
-121.85,39.75,1809.5,78100
-121.85,39.74,2283.3,85800
-121.85,39.74,1563.3,84500
-121.85,39.73,3419.1,137500
-121.85,39.73,939.3,88900
-121.86,39.74,1101.9,120200
-121.84,39.75,1728.4,74500
-121.84,39.74,2262.1000000000004,85100
-121.83,39.74,2575,130300
-121.8,39.75,4330.9,125200
-121.82,39.75,3025.3,111400
-121.82,39.75,3201.6,97000
-121.8,39.75,3112.5,122600
-121.79,39.73,3062.5,116300
-121.78,39.71,2125,179200
-121.82,39.73,2292.5,85800
-121.84,39.73,1679.7,94800
-121.84,39.73,1548.1,200000
-121.84,39.73,987,112500
-121.84,39.72,956.6,69000
-121.84,39.73,1367.2,55000
-121.83,39.73,2006.4,77900
-121.85,39.72,1691.1,98800
-121.83,39.72,1682.7,78700
-121.81,39.7,1586.3,81300
-121.82,39.73,1742.6,60300
-121.82,39.72,1506.4,66300
-121.81,39.71,2028.8,116700
-121.87,39.82,4503.2,159700
-121.89,39.71,3700.7,139200
-121.97,39.79,3573.5,89600
-121.84,39.68,3537.5,153100
-121.8,39.64,2830.6,87500
-121.77,39.66,4712,158600
-121.74,39.59,2383.3,95100
-121.9,39.59,3062.5,93800
-121.75,39.88,2714.3,95300
-121.68,39.82,3518.9,141300
-121.54,40.06,2402.8,67500
-121.51,39.97,2303.6,73000
-121.59,39.86,2865.7,119600
-121.58,39.83,2241.8999999999996,93200
-121.6,39.8,2453.7,117900
-121.62,39.79,2537.4,97200
-121.59,39.82,2350.7,97600
-121.6,39.83,2307.9,95300
-121.63,39.82,2614.7,107700
-121.6,39.79,2567,102900
-121.59,39.79,1625,88300
-121.59,39.78,1404.8,86500
-121.59,39.78,2183.8,58000
-121.6,39.77,1875,84000
-121.61,39.77,2963,89500
-121.63,39.78,2682.3,93400
-121.57,39.8,2191.2,115200
-121.57,39.78,2045.7999999999995,105700
-121.59,39.77,2306.8,97300
-121.58,39.79,2786.3,108600
-121.57,39.76,2088.2000000000003,104900
-121.58,39.76,3106.1,110200
-121.58,39.76,1787.5,103800
-121.59,39.75,2200,80800
-121.6,39.77,2340.3,87300
-121.6,39.76,1824.5,85500
-121.61,39.76,2542.8,85000
-121.62,39.77,1812.5,93500
-121.65,39.76,3000,96700
-121.63,39.76,2818.2,109700
-121.62,39.76,1778.8,85800
-121.62,39.75,1062.5,92800
-121.63,39.75,1861.6,70500
-121.64,39.74,2371.1000000000004,121800
-121.71,39.71,3066,102600
-121.66,39.66,2962.5,101200
-121.56,39.69,3130,168300
-121.57,39.74,2462.2999999999997,126100
-121.59,39.74,2379.7999999999997,83800
-121.6,39.75,1976.6,92600
-121.6,39.68,2395.7999999999997,111200
-121.5,39.83,1694.8000000000002,87500
-121.41,39.72,2389.5,87500
-121.39,39.61,2887.1000000000004,94700
-121.24,39.65,2368.3999999999996,62500
-121.19,39.55,1489.6,83300
-121.36,39.52,2391.7000000000003,85700
-121.56,39.52,1770.8,79500
-121.56,39.52,1730.8,53600
-121.56,39.53,1577.1,65200
-121.54,39.6,2146.7000000000003,84100
-121.46,39.54,2956.2,142300
-121.49,39.52,3902.8,93800
-121.44,39.5,3044.6,90800
-121.47,39.49,3217.4,91800
-121.47,39.51,2692.1,97500
-121.53,39.53,4515.6,91200
-121.53,39.52,2482.1,73800
-121.53,39.52,2968.7999999999997,86400
-121.54,39.51,2502,62100
-121.52,39.51,2334,72200
-121.55,39.51,2035.7,57600
-121.55,39.51,802.4,58300
-121.55,39.51,1160.7,51700
-121.56,39.51,1365.4,57900
-121.56,39.51,1635.2,53100
-121.57,39.5,1571.4,56100
-121.58,39.52,1995.6,58000
-121.58,39.51,1638.9,56700
-121.58,39.5,2165.7999999999997,57600
-121.62,39.5,1634.6,63300
-121.61,39.52,1866.1,59800
-121.65,39.53,1483.3,65200
-121.57,39.48,825.2,42500
-121.55,39.5,1058.5,45100
-121.54,39.5,1328.9,39400
-121.53,39.49,1531.3000000000002,50300
-121.54,39.48,1804.7,53800
-121.54,39.47,2495.2000000000003,53900
-121.55,39.48,2204.5,41800
-121.49,39.49,2996.5,88900
-121.52,39.5,3283.3,82600
-121.52,39.49,2656.2999999999997,63600
-121.52,39.48,2045.5,59400
-121.55,39.45,1361.1,60600
-121.53,39.44,2607.1,57100
-121.55,39.44,1772.7,49000
-121.52,39.43,2356.6,80400
-121.46,39.4,2425,96200
-121.39,39.39,3020.7999999999997,60000
-121.54,39.33,2531.2999999999997,61300
-121.59,39.39,2177.6,73800
-121.67,39.37,1994.3,86300
-121.65,39.35,1755.2,86400
-121.67,39.34,2660.7,84600
-121.65,39.32,2789.1,73500
-121.69,39.36,2322.4,56200
-121.7,39.37,1788.5,57000
-121.7,39.36,1910,63900
-121.7,39.36,2047.4,56000
-121.69,39.36,1835.5,63000
-121.74,39.38,2324.3,85500
-121.8,39.33,2525.9,81300
-121.71,39.42,2281.2999999999997,57600
-121.71,39.41,2172.8,59400
-121.75,39.4,2494.3,81900
-121.79,39.48,3392.9,82100
-120.46,38.15,2381.6000000000004,116000
-120.55,38.12,2500,116100
-120.56,38.09,2365.4,94900
-120.55,38.07,2906.2999999999997,92200
-120.54,38.07,2287.5,79900
-120.67,37.97,2652.8,133000
-120.46,38.09,3000,122600
-120.79,38.24,2982.1,90400
-120.9,38.2,2047.2,93200
-120.88,38.16,4010.900000000001,125900
-120.91,38.11,3636,133100
-120.76,38.12,3848.8,130600
-120.65,38.28,2138.2,104000
-120.72,38.24,2547.2999999999997,101600
-120.67,38.19,2041.7,92600
-120.57,38.2,2641.7000000000003,122300
-120.43,38.25,2458.2999999999997,112500
-120.56,38.39,2666.7000000000003,86600
-120.54,38.41,2566.7,77400
-120.42,38.42,2734.4,91900
-120.41,38.33,3024,100900
-120.55,38.31,1625,94700
-120.57,38.35,2260.4,84800
-120.36,38.21,2820.8,139900
-120.34,38.23,3750,121400
-120.33,38.26,4406.3,155800
-120.34,38.25,2982.1,111500
-120.37,38.23,2694.2,123500
-120.37,38.25,2535.2000000000003,113700
-120.27,38.29,3354.2000000000003,103800
-120.27,38.31,3075,108300
-120.19,38.42,3125,77500
-121.91,39.03,2784.1,65800
-122,38.99,2948.9,67500
-122.13,39,2275.4,59200
-121.99,39.15,2713.7,72000
-122.04,39.22,3262.5,92800
-122.08,39.25,3017,112500
-122.33,39.1,2250,75000
-122.2,39.15,3125,108000
-122.09,39.13,2331,65500
-122.05,39.34,2875,61500
-122.17,39.31,2562.5,62700
-122.51,39.3,1746.3,68800
-122.01,39.21,2267.9,69100
-122.01,39.21,2555.6,75800
-122.01,39.21,2455.9,75000
-121.96,39.3,2184.5,112500
-121.65,38.03,3440.2,192400
-121.63,38.03,3669.4,209400
-121.63,38.04,3261.8999999999996,183800
-121.73,38,5001.5999999999995,189100
-121.72,38,4961.8,156500
-121.72,37.98,5046.8,168800
-121.68,37.98,3641.1,162800
-121.7,37.98,5104.0999999999995,172900
-121.71,37.99,3355.7999999999997,129700
-121.67,37.99,4375,213500
-121.68,37.93,1655.4,119400
-121.7,37.94,2882.8,131100
-121.69,37.95,3812.5,125400
-121.7,37.96,3281.2999999999997,151400
-121.66,37.93,4742.6,263100
-121.7,37.91,4895.8,187100
-121.7,37.93,2221.6,156700
-121.74,37.95,5710.4,186300
-121.7,37.93,4658.7,152500
-121.6,37.91,5101.7,241400
-121.6,37.9,6905.1,340900
-121.61,37.86,3691,154400
-121.64,37.85,4458.3,253900
-121.8,38.01,2253.2000000000003,109400
-121.81,38.01,2236.1,105100
-121.81,38.01,2263.9,128500
-121.82,38.02,2236.1,93800
-121.82,38.01,2171.9,99100
-121.82,38.01,1598.8,96400
-121.82,38.01,3472.2,127000
-121.84,38.02,536,87500
-121.78,38.01,4449.0999999999995,133900
-121.79,38.01,3172.8,146800
-121.79,38,3611.8,124700
-121.8,38.01,2723.3999999999996,110200
-121.8,38.01,3517.9,130800
-121.78,38,5324.5,174500
-121.77,38.01,3986.1,168100
-121.81,37.99,4819.4,170400
-121.81,37.99,5143.5,150800
-121.82,37.98,5016.4,165200
-121.82,38.01,2636.4,93500
-121.82,38,2846.6,113400
-121.81,38,2905,97300
-121.82,38,4458.3,131000
-121.85,38,4264.700000000001,133400
-121.85,38,2041.1,100000
-121.83,38,2549.5,103600
-121.83,38,4835.9,145300
-121.83,37.99,4916.7,152400
-121.83,37.99,4485.299999999999,145900
-121.83,37.99,4756.5999999999995,142500
-121.83,38,1716.1,75800
-121.84,37.99,3362.5,126100
-121.84,37.99,4602.9,142600
-121.83,37.99,5677.9000000000005,164700
-121.79,38,2589.3,108500
-121.79,37.99,5650.5999999999995,178600
-121.79,37.99,5732.1,164700
-121.8,38,3536.7999999999997,122500
-121.8,37.99,5500,179500
-121.77,37.99,5440.9,205100
-121.88,38.03,4111.1,158600
-121.9,38.04,1202.4,90200
-121.86,38.04,1395.8,67500
-121.87,38.02,2708.2999999999997,99400
-121.88,38.03,2000,101400
-121.9,38.03,2003.4,87700
-121.88,38.02,2573.7000000000003,87000
-121.89,38.02,3337.1,94600
-121.9,38.02,3615.4,181800
-121.87,38.02,3138.9,117800
-121.88,38,4194.7,140300
-121.88,38.01,2737.4,150000
-121.89,38.01,4222.7,134400
-121.88,38,5309.8,151900
-121.86,38,3585.7000000000003,165200
-121.86,38,5250,161700
-121.89,37.99,4101.6,170500
-121.88,37.99,5567.5999999999995,174200
-121.87,38,4854.2,144100
-121.87,37.99,4978.3,163900
-121.89,38.01,3004.2,103900
-121.9,38.02,2141.7000000000003,122200
-121.9,38.01,4662.8,136000
-121.92,38.02,5102,156500
-121.89,38.01,4097.2,99200
-121.9,38.01,3512.9,110600
-121.9,38,4109.4,162200
-121.9,38,6049.7,177500
-121.92,38.01,6123.700000000001,166000
-121.93,38.01,5336.299999999999,160800
-121.93,38.02,5133.7,154800
-121.95,38.03,4076.7,143100
-121.94,38.03,1487.1,87100
-121.96,38.02,3016,95300
-121.95,38.02,2101.3,100700
-121.94,38.02,2790.7000000000003,113900
-121.92,38.03,3543.6,100200
-121.92,38.02,4206.7,125000
-121.91,38.02,3481.7,129800
-121.97,38.04,2583.2999999999997,83500
-121.97,38.03,3704.3,139800
-121.98,38.05,3366.1,98500
-122.02,38.02,4869.3,156900
-122,38.03,6042.4,165900
-122.14,38.02,2052.2999999999997,133900
-122.14,38.03,2579.5,225000
-122.13,38.02,2958.2999999999997,166000
-122.13,38.01,1852.3,144800
-122.14,38.01,4500,178300
-122.13,38.01,2197.4,139300
-122.13,38,2548.1,150800
-122.16,38.02,5126.5,196100
-122.11,38.01,3171.1,116100
-122.11,38.01,3383.1000000000004,129400
-122.12,38,4204.2,166400
-122.12,38.01,3951.9,126500
-122.12,38.01,3609,135700
-122.12,38.01,4118.9,172400
-122.09,38.02,3882.4,113700
-122.1,38.02,3652.3,159700
-122.07,38,3625,156300
-122.09,38,5201.5,204200
-122.11,38,5760,212600
-122.08,37.99,5050.9000000000005,199900
-122.09,37.99,5449.6,205400
-122.11,37.99,5129.7,206700
-122.11,37.99,4387.5,287700
-122.08,37.97,6657.9,245200
-122.09,37.97,6996.1,294100
-122.11,37.98,6135,297300
-122.09,37.98,5687.5,211000
-122.12,37.99,4675,225400
-122.1,37.97,5693.1,269600
-122.1,37.96,4357.1,228200
-122.1,37.96,6369.9000000000005,235500
-122.07,37.99,4540.0999999999995,166900
-122.07,37.98,4015.4,186100
-122.07,37.97,3726.2,211800
-122.07,37.96,5017.2,197100
-122.06,37.96,4291.7,189600
-122.08,37.96,6085.9,266000
-122.06,37.95,4738.6,186400
-122.07,37.95,4589.299999999999,190000
-122.08,37.95,5067.2,243000
-122.08,37.95,4870.2,235600
-122.07,37.96,5044.5,196200
-122.06,37.96,3981.6,182000
-122.05,37.95,4175,169400
-122.05,37.94,2545.9,179300
-122.06,37.94,2526.8,235700
-122.07,37.94,3505.7,205100
-122.07,37.94,2892,220800
-122.08,37.93,5076.1,233200
-122.08,37.94,4725,232100
-122.07,37.94,4475,265700
-122.09,37.95,6026.5,247900
-122.09,37.94,6192.2,273200
-122.04,38,3248.4,91100
-122.04,37.99,3200,134500
-122.04,37.99,4125,136200
-122.05,37.97,6135.9000000000005,250000
-122.06,37.99,2804.3,87500
-122.06,37.99,1822.9,137500
-122.05,38,3733.3,136400
-122.05,38,2346.2000000000003,75000
-122.03,37.98,1389.4,156300
-122.04,37.97,2315.2,140600
-122.03,38,5729.5,178300
-122.03,38.01,4570.700000000001,175900
-122.04,37.99,3889.7,139900
-122.03,37.98,3604.2,138200
-122.02,38,4637.5,178200
-122.03,37.99,4902.2,169300
-122.02,37.99,4450,161900
-122.03,37.99,4590,166600
-122.03,37.98,3453.1,148900
-122.01,37.98,3517.9,165500
-122.01,37.98,4317,194000
-122,37.98,5111.799999999999,226900
-122,37.97,5102.1,202800
-122.01,37.97,3644.9,211500
-122.02,37.98,2845.6,165500
-122.02,37.98,3418.7,161700
-122,37.99,5460.7,192300
-122,37.98,5091.5,193200
-121.99,37.98,4453.5999999999995,184000
-121.99,37.97,6213.5,217200
-122,37.98,4921.9,182000
-122,37.98,4525,161300
-122.01,37.98,4050.7,161000
-122.01,37.99,3784.1,144900
-121.95,37.96,6143.6,259500
-121.97,37.97,6116.799999999999,210500
-121.97,37.97,5009.2,244100
-121.97,37.96,4789.1,184800
-121.96,37.96,5214.5,229200
-121.96,37.95,3613.3,196100
-121.98,37.96,3650,204100
-121.97,37.97,5751.2,240200
-121.98,37.97,5961.700000000001,231100
-121.98,37.97,5244.2,213200
-121.99,37.97,5133.3,207200
-121.99,37.97,4607.1,184100
-122,37.96,3700,179000
-122,37.96,4583.3,190700
-121.96,37.95,3085.9,167800
-121.97,37.95,5431,246700
-121.98,37.96,3157.3,126700
-121.99,37.96,7616.6,260400
-121.99,37.96,5587.2,200600
-121.98,37.95,6737.0999999999995,267400
-121.98,37.95,6782.0999999999995,265900
-122.01,37.97,5379.4000000000005,206200
-122.02,37.97,4000,171000
-122.03,37.97,3250,151100
-122.04,37.97,2986.1,160900
-122.03,37.97,2991.5,166700
-122.04,37.96,2909.7,106300
-122.04,37.97,2584.1,112500
-122.04,37.97,3196.8,151000
-122.04,37.96,2241.1,151800
-122.05,37.96,3845.6,159800
-122.04,37.96,3696.4,165700
-122.04,37.96,1837,175000
-122.05,37.95,3183.8,182000
-122.05,37.95,5448.2,190800
-122.01,37.95,6090.0999999999995,298200
-122.02,37.96,6672.7,305100
-122.03,37.96,2108.2999999999997,162500
-122.03,37.95,3171.9,220500
-122.02,37.95,2451.9,208300
-122.03,37.95,4948.5,202300
-122.02,37.95,5664.2,237000
-122.02,37.94,4256.9,213100
-122.01,37.94,6706.1,322300
-122.02,37.94,4125,267100
-122.01,37.94,6070.4000000000005,268000
-122.01,37.94,6380.9,273600
-122,37.95,6814.5,339200
-122.01,37.93,7589.8,330200
-122.04,37.95,3140.6,163100
-122.04,37.94,5629.2,231400
-122.05,37.94,4660.2,227800
-122.04,37.95,4718.8,197100
-122.05,37.95,2850,144600
-122.03,37.94,5577.7,279300
-122.03,37.93,6091.8,344800
-122.05,37.93,4047.3,266500
-122.05,37.93,4450,184900
-122.05,37.92,4709.4,234700
-122.02,37.92,7471.3,351200
-122.03,37.92,6584.7,358800
-122.01,37.91,7687.700000000001,367700
-122.03,37.91,5036.2,275300
-122.06,37.91,4161.2,232800
-122.06,37.9,2699.8,216100
-122.06,37.89,3100.2000000000003,114300
-122.07,37.93,5025.5,226000
-122.07,37.93,3743.3,252100
-122.07,37.92,4431.2,225000
-122.08,37.92,4456.1,250000
-122.08,37.92,6195,264900
-122.07,37.91,5039.1,259800
-122.07,37.91,3683.3,292500
-122.08,37.9,5049.9,306800
-122.09,37.91,7089.5,306900
-122.07,37.89,4386.4,266800
-122.08,37.89,6292.4,283900
-122.08,37.9,5109.7,288000
-122.07,37.89,5563.6,268800
-122.07,37.89,5655.8,263300
-122.06,37.88,6537.8,340900
-122.05,37.87,6719.2,397500
-122.05,37.9,2952.6,271000
-122.05,37.9,4652.8,335700
-122.05,37.89,4262.5,310600
-122.04,37.89,7534.9,349100
-122.05,37.9,4808.8,321200
-122.04,37.9,5698.5999999999995,275800
-122.02,37.89,7500,356200
-122.04,37.88,4642.4000000000005,312700
-122.03,37.86,6112,390600
-122.04,37.85,9586.2,469400
-121.94,37.73,6272.5999999999995,258200
-121.94,37.73,6126.5,260300
-121.93,37.73,6204.799999999999,275000
-121.93,37.73,3375,350000
-121.95,37.74,6332.5,250000
-121.95,37.74,6263.0999999999995,266000
-121.94,37.75,6278.1,269800
-121.92,37.73,2482.1,157200
-121.93,37.74,6880.6,343500
-121.94,37.75,6620.4,296100
-121.97,37.79,6613.1,312500
-121.98,37.8,7647.3,345800
-121.98,37.8,8154.999999999999,343700
-121.98,37.81,5592.1,359100
-121.96,37.81,8318.8,403400
-121.97,37.8,7916.8,356000
-121.94,37.8,7828.700000000001,369200
-121.97,37.79,6785.700000000001,341300
-121.95,37.78,6394.2,356700
-121.96,37.76,9703.7,425100
-121.94,37.76,4693.2,356100
-121.93,37.78,3159.1,434700
-121.97,37.76,6702.7,381900
